Timestamp,Label,Arm_Ch1,Arm_Ch2,Arm_Ch3,Arm_Ch4,Arm_Ch5,Arm_Ch6,Leg_Ch1
1775823174.7658498,Rest,1,1344,2032,1216,1264,1328,759
1775823174.766119,Rest,1,1313,2033,1280,1265,1328,1018
1775823174.7663867,Rest,1,1265,2032,1265,1281,1345,1019
1775823174.7666454,Rest,593,1264,2033,1185,1264,1329,4
1775823174.7669144,Rest,3249,1217,2032,1041,1248,1329,2
1775823174.7671826,Rest,3248,1216,2032,1104,1248,1329,2
1775823174.767473,Rest,3249,1216,2033,1153,1264,1328,1020
1775823174.7677643,Rest,3249,1232,2032,1153,1281,1329,1020
1775823174.7680326,Rest,0,1265,2032,1217,1265,1329,1022
1775823174.7682989,Rest,0,1217,2033,1216,1264,1328,1020
1775823174.7685573,Rest,0,1233,2032,1249,1280,1329,740
1775823174.7688243,Rest,0,1200,2032,1169,1281,1329,1018
1775823174.769091,Rest,1,1265,2033,1265,1296,1329,1018
1775823174.769357,Rest,1712,1249,2032,1185,1281,1329,4
1775823174.7696314,Rest,3248,1232,2033,1105,1248,1329,1
1775823174.769898,Rest,3249,1184,2033,1057,1248,1312,3
1775823174.770187,Rest,3249,1168,2033,1057,1248,1313,1021
1775823174.7704763,Rest,3249,1201,2032,1201,1233,1329,1021
1775823174.7707438,Rest,1,1264,2032,1345,1233,1328,1021
1775823174.7710104,Rest,0,1313,2033,1376,1281,1328,1020
1775823174.7712698,Rest,1,1280,2032,1089,1296,1329,968
1775823174.7715356,Rest,1,1249,2033,1024,1281,1328,1018
1775823174.7718065,Rest,1,1249,2032,1089,1265,1329,1018
1775823174.7720783,Rest,1952,1233,2032,1120,1265,1329,4
1775823174.7723446,Rest,3249,1201,2032,1121,1248,1313,2
1775823174.772613,Rest,3249,1201,2033,1105,1248,1312,3
1775823174.7729025,Rest,3249,1185,2033,1088,1264,1312,1021
1775823174.7731938,Rest,3248,1200,2033,1072,1265,1313,1020
1775823174.773463,Rest,1,1185,2033,1185,1280,1329,1021
1775823174.77373,Rest,0,1216,2033,1200,1281,1329,1020
1775823174.7739875,Rest,0,1232,2032,1200,1280,1329,643
1775823174.7742534,Rest,1,1249,2033,1265,1280,1329,1019
1775823174.7745204,Rest,1,1312,2032,1232,1280,1329,1018
1775823174.774786,Rest,2144,1280,2032,1264,1264,1329,5
1775823174.7750537,Rest,3249,1280,2033,1265,1249,1313,3
1775823174.7753193,Rest,3248,1248,2033,1104,1232,1313,3
1775823174.7756093,Rest,3249,1217,2032,1169,1249,1313,1021
1775823174.775897,Rest,3249,1248,2033,1185,1248,1313,1021
1775823174.7761786,Rest,993,1264,2033,1216,1265,1312,1021
1775823174.7764456,Rest,1,1297,2032,1200,1264,1329,1020
1775823174.7767107,Rest,1,1296,2032,1249,1264,1328,1017
1775823174.7769804,Rest,0,1313,2032,1248,1265,1329,1018
1775823174.7772593,Rest,0,1296,2033,1281,1264,1328,1018
1775823174.7775447,Rest,1888,1280,2032,1216,1264,1328,319
1775823174.7778103,Rest,3249,1281,2032,1185,1248,1312,3
1775823174.7780764,Rest,3248,1233,2032,1184,1233,1313,4
1775823174.778366,Rest,3249,1265,2032,1217,1233,1313,1020
1775823174.7786562,Rest,3249,1296,2032,1249,1249,1312,1021
1775823174.778949,Rest,1840,1264,2033,1264,1265,1313,1021
1775823174.7792156,Rest,1,1328,2033,1297,1280,1313,1019
1775823174.7794826,Rest,0,1344,2033,1280,1280,1328,1018
1775823174.7797484,Rest,0,1360,2032,1233,1264,1329,1018
1775823174.7800148,Rest,0,1328,2032,1265,1264,1329,1018
1775823174.7802978,Rest,1601,1248,2033,1232,1248,1312,489
1775823174.780565,Rest,3249,1217,2033,1217,1248,1312,4
1775823174.7808335,Rest,3248,1216,2033,1217,1249,1313,4
1775823174.7811222,Rest,3248,1249,2032,1216,1264,1312,1020
1775823174.781413,Rest,3248,1281,2033,1232,1265,1312,1020
1775823174.7817116,Rest,1921,1312,2032,1264,1280,1313,1021
1775823174.7819762,Rest,0,1344,2032,1296,1281,1313,1020
1775823174.782242,Rest,1,1345,2032,1312,1280,1328,1018
1775823174.7825089,Rest,1,1329,2032,1345,1264,1328,1018
1775823174.782775,Rest,1,1344,2032,1441,1265,1328,1018
1775823174.7830517,Rest,512,1361,2033,1505,1265,1313,773
1775823174.783319,Rest,3249,1329,2032,1392,1248,1313,5
1775823174.7835844,Rest,3248,1312,2032,1232,1248,1313,4
1775823174.7838738,Rest,3248,1201,2032,1025,1248,1312,1020
1775823174.7841623,Rest,3249,1216,2033,1233,1249,1313,1020
1775823174.7844517,Rest,1728,1329,2032,1377,1280,1312,1021
1775823174.7847247,Rest,1,1344,2032,1280,1281,1313,1019
1775823174.7849917,Rest,1,1345,2033,1265,1280,1313,1017
1775823174.785261,Rest,1,1408,2032,1392,1264,1313,1018
1775823174.7855268,Rest,1,1424,2033,1409,1280,1312,1019
1775823174.7858071,Rest,1713,1345,2032,1376,1280,1312,882
1775823174.7860727,Rest,3249,1264,2033,1248,1296,1312,5
1775823174.786339,Rest,3249,1329,2032,1185,1313,1312,5
1775823174.7866306,Rest,3249,1409,2033,1185,1264,1313,1020
1775823174.7869196,Rest,3249,1408,2032,1216,1217,1312,1020
1775823174.787211,Rest,2736,1344,2032,1264,1249,1312,1020
1775823174.7874765,Rest,0,1313,2032,1344,1281,1313,1019
1775823174.7877417,Rest,0,1312,2033,1345,1297,1312,1018
1775823174.7880073,Rest,0,1312,2032,1393,1297,1328,1018
1775823174.7882726,Rest,0,1328,2032,1472,1281,1312,1018
1775823174.7885568,Rest,2369,1297,2032,1265,1280,1313,946
1775823174.7888222,Rest,3249,1265,2032,1297,1249,1313,5
1775823174.789088,Rest,3248,1264,2032,1201,1265,1313,5
1775823174.7893786,Rest,3249,1280,2032,1233,1280,1313,1020
1775823174.7896674,Rest,3249,1313,2033,1249,1281,1313,1020
1775823174.7899566,Rest,2832,1393,2033,1328,1296,1312,1020
1775823174.7902226,Rest,0,1393,2032,1297,1313,1313,1019
1775823174.790488,Rest,1,1377,2033,1328,1297,1313,1019
1775823174.7907567,Rest,1,1408,2032,1329,1313,1312,1019
1775823174.7910218,Rest,1,1424,2032,1280,1313,1313,1019
1775823174.7913113,Rest,2513,1424,2033,1281,1313,1312,980
1775823174.7915769,Rest,3249,1328,2032,1201,1296,1313,5
1775823174.7918427,Rest,3248,1296,2032,1264,1297,1313,5
1775823174.7921326,Rest,3248,1281,2033,1280,1297,1313,1020
1775823174.7924235,Rest,3249,1312,2033,1296,1312,1313,1020
1775823174.7927122,Rest,2928,1361,2032,1328,1328,1313,1020
1775823174.7929924,Rest,0,1441,2033,1345,1328,1312,1019
1775823174.7932649,Rest,1,1457,2032,1345,1313,1312,1018
1775823174.7935324,Rest,0,1440,2032,1313,1280,1312,1019
1775823174.7937994,Rest,0,1424,2032,1297,1296,1312,1019
1775823174.7940922,Rest,2624,1521,2032,1297,1281,1313,1017
1775823174.794358,Rest,3248,1488,2033,1297,1265,1312,5
1775823174.7946239,Rest,3249,1281,2032,1249,1264,1313,5
1775823174.794913,Rest,3249,1168,2032,1297,1280,1312,1020
1775823174.7952046,Rest,3248,1168,2032,1345,1313,1312,1020
1775823174.795497,Rest,2881,1248,2033,1392,1312,1313,1020
1775823174.7957697,Rest,0,1360,2032,1456,1312,1313,1021
1775823174.796037,Rest,0,1392,2032,1297,1313,1313,1018
1775823174.7963028,Rest,1,1376,2032,1137,1297,1313,1019
1775823174.7965693,Rest,0,1424,2032,1264,1297,1313,1019
1775823174.7968512,Rest,2624,1456,2033,1376,1297,1312,360
1775823174.7971182,Rest,3249,1392,2033,1392,1281,1313,4
1775823174.7974005,Rest,3248,1297,2032,1392,1264,1297,401
1775823174.7976904,Rest,3249,1249,2033,1249,1265,1312,1020
1775823174.7979844,Rest,3248,1312,2033,1344,1296,1313,1019
1775823174.7982738,Rest,3104,1329,2032,1312,1312,1312,1020
1775823174.7985408,Rest,0,1408,2032,1361,1312,1312,1018
1775823174.7988522,Rest,1,1376,2033,1296,1313,1313,1019
1775823174.799122,Rest,1,1409,2033,1377,1313,1313,1019
1775823174.799388,Rest,1,1424,2033,1345,1312,1313,1018
1775823174.7996705,Rest,2481,1377,2032,1345,1296,1313,423
1775823174.7999425,Rest,3249,1281,2033,1249,1281,1313,5
1775823174.8002238,Rest,3248,1248,2033,1281,1281,1312,318
1775823174.8005142,Rest,3248,1312,2033,1361,1297,1312,1020
1775823174.8008153,Rest,3249,1377,2032,1281,1296,1312,1020
1775823174.8011055,Rest,3249,1344,2033,1297,1296,1313,1020
1775823174.8013732,Rest,0,1344,2032,1377,1280,1313,1018
1775823174.8016398,Rest,0,1377,2032,1441,1296,1312,1018
1775823174.80191,Rest,0,1376,2033,1393,1313,1312,1018
1775823174.802176,Rest,0,1409,2033,1457,1313,1313,1018
1775823174.8024573,Rest,2193,1360,2033,1329,1297,1313,658
1775823174.8027244,Rest,3248,1281,2032,1313,1280,1312,5
1775823174.803007,Rest,3248,1280,2032,1297,1296,1312,376
1775823174.803297,Rest,3249,1296,2033,1201,1296,1313,1020
1775823174.803591,Rest,3248,1313,2032,1168,1297,1312,1019
1775823174.803885,Rest,3249,1361,2032,1233,1313,1313,1020
1775823174.8041499,Rest,0,1408,2032,1297,1312,1313,1019
1775823174.8044147,Rest,0,1376,2032,1393,1312,1312,1018
1775823174.8046792,Rest,0,1344,2032,1408,1296,1312,1019
1775823174.804953,Rest,80,1344,2033,1457,1296,1312,1019
1775823174.8052342,Rest,2881,1345,2032,1280,1281,1312,980
1775823174.8054993,Rest,3249,1328,2032,1264,1264,1312,5
1775823174.8057845,Rest,3248,1312,2032,1264,1265,1312,604
1775823174.8060722,Rest,3248,1297,2032,1296,1281,1312,1020
1775823174.8063605,Rest,3249,1328,2032,1328,1280,1313,1020
1775823174.8066485,Rest,3248,1360,2033,1297,1296,1312,1020
1775823174.8069284,Rest,176,1409,2033,1392,1329,1312,1019
1775823174.8071935,Rest,0,1441,2033,1441,1329,1313,1018
1775823174.807469,Rest,49,1376,2032,1392,1312,1313,1019
1775823174.8077497,Rest,256,1361,2033,1441,1296,1313,1020
1775823174.8080375,Rest,2993,1345,2032,1360,1281,1313,1002
1775823174.8083746,Rest,3249,1313,2032,1360,1264,1312,338
1775823174.8086715,Rest,3249,1280,2032,1264,1281,1297,477
1775823174.8089707,Rest,3249,1233,2032,1233,1265,1297,1020
1775823174.8092692,Rest,3248,1328,2033,1328,1248,1313,1020
1775823174.8095658,Rest,3248,1377,2032,1441,1280,1313,1020
1775823174.8098526,Rest,81,1376,2033,1377,1296,1313,1019
1775823174.8101425,Rest,96,1377,2032,1392,1297,1313,1019
1775823174.8104339,Rest,145,1360,2032,1329,1281,1312,1019
1775823174.810723,Rest,449,1361,2032,1312,1281,1313,1019
1775823174.8110223,Rest,3025,1360,2032,1329,1280,1312,1016
1775823174.8113315,Rest,3248,1232,2032,1264,1264,1312,518
1775823174.811616,Rest,3249,1248,2033,1376,1264,1313,607
1775823174.8119137,Rest,3249,1361,2033,1536,1281,1313,1020
1775823174.8122063,Rest,3248,1361,2032,1408,1280,1312,1019
1775823174.8124983,Rest,3248,1361,2032,1376,1280,1313,1019
1775823174.8127832,Rest,497,1376,2033,1329,1281,1313,1019
1775823174.8130667,Rest,417,1361,2033,1296,1264,1312,1018
1775823174.8133485,Rest,480,1345,2033,1297,1264,1313,1019
1775823174.8136292,Rest,896,1312,2032,1312,1264,1312,1019
1775823174.8139136,Rest,3249,1344,2033,1328,1264,1312,982
1775823174.814196,Rest,3248,1329,2032,1377,1249,1312,732
1775823174.8144786,Rest,3248,1312,2032,1393,1248,1312,724
1775823174.8147702,Rest,3249,1297,2033,1312,1248,1312,1020
1775823174.815079,Rest,3249,1329,2033,1345,1248,1312,1020
1775823174.8153684,Rest,3248,1344,2033,1296,1264,1312,1020
1775823174.8156497,Rest,576,1376,2032,1361,1265,1313,1018
1775823174.8159351,Rest,561,1361,2032,1408,1264,1313,1018
1775823174.8162224,Rest,721,1344,2033,1392,1265,1313,1019
1775823174.8165047,Rest,769,1328,2032,1457,1280,1312,1019
1775823174.8167944,Rest,2753,1361,2032,1473,1281,1312,1017
1775823174.8170757,Rest,3248,1328,2033,1504,1265,1312,632
1775823174.817368,Rest,3248,1248,2033,1408,1265,1313,1018
1775823174.8176577,Rest,3248,1201,2033,1505,1264,1313,1020
1775823174.8179502,Rest,3248,1201,2033,1329,1280,1313,1020
1775823174.8182478,Rest,3249,1456,2033,1296,1312,1312,1019
1775823174.8185368,Rest,1281,1441,2033,1296,1329,1313,1019
1775823174.8188257,Rest,1200,1376,2032,1281,1312,1312,1019
1775823174.8191144,Rest,1329,1408,2033,1345,1297,1312,1019
1775823174.819404,Rest,1633,1344,2033,1312,1296,1313,1019
1775823174.8196938,Rest,3248,1360,2032,1344,1296,1312,1018
1775823174.8199787,Rest,3248,1361,2032,1328,1264,1313,954
1775823174.820267,Rest,3248,1281,2032,1248,1264,1313,1018
1775823174.8205557,Rest,3248,1297,2033,1329,1280,1312,1020
1775823174.8208494,Rest,3249,1329,2033,1408,1281,1313,1020
1775823174.8211398,Rest,3249,1376,2032,1392,1313,1313,1019
1775823174.821432,Rest,1664,1392,2032,1329,1312,1312,1018
1775823174.8217313,Rest,1553,1392,2032,1296,1313,1313,1017
1775823174.8220196,Rest,1649,1392,2032,1312,1297,1312,1019
1775823174.8223076,Rest,1841,1408,2032,1344,1297,1313,1017
1775823174.8225965,Rest,3248,1377,2032,1329,1297,1313,1018
1775823174.8228788,Rest,3248,1360,2032,1313,1281,1313,984
1775823174.823168,Rest,3249,1312,2033,1296,1280,1312,1018
1775823174.8234563,Rest,3249,1312,2032,1296,1281,1312,1020
1775823174.823748,Rest,3248,1361,2032,1329,1296,1312,1019
1775823174.8240523,Rest,3249,1393,2032,1393,1296,1312,1019
1775823174.824349,Rest,1696,1425,2033,1424,1313,1312,1020
1775823174.824643,Rest,1217,1424,2033,1313,1296,1312,1019
1775823174.8249326,Rest,1344,1393,2033,1360,1297,1312,1019
1775823174.825227,Rest,1649,1377,2032,1360,1296,1312,1018
1775823174.825527,Rest,2945,1360,2033,1488,1296,1313,1018
1775823174.8258152,Rest,3248,1344,2032,1520,1264,1313,1017
1775823174.826103,Rest,3248,1377,2033,1617,1281,1297,1018
1775823174.8263922,Rest,3249,1296,2033,1088,1281,1312,1020
1775823174.826681,Rest,3249,1297,2033,1105,1280,1313,1019
1775823174.8269696,Rest,3249,1376,2033,1297,1313,1312,1020
1775823174.8272593,Rest,1376,1393,2032,1329,1328,1312,1019
1775823174.8275518,Rest,1217,1425,2033,1281,1313,1313,1019
1775823174.8278406,Rest,1153,1392,2033,1296,1281,1313,1018
1775823174.8281305,Rest,1392,1408,2032,1345,1296,1313,1019
1775823174.828419,Rest,2865,1361,2033,1312,1313,1313,1018
1775823174.8287103,Rest,3249,1312,2033,1345,1280,1312,1018
1775823174.8289979,Rest,3249,1265,2032,1377,1280,1313,1018
1775823174.8292859,Rest,3249,1297,2033,1376,1296,1313,1020
1775823174.829584,Rest,3248,1329,2033,1281,1297,1312,1019
1775823174.8298726,Rest,3249,1408,2032,1313,1312,1313,1019
1775823174.830166,Rest,1425,1440,2033,1345,1328,1312,1019
1775823174.8304548,Rest,1232,1424,2033,1360,1312,1313,1019
1775823174.8307438,Rest,1232,1409,2033,1312,1329,1312,1019
1775823174.8310323,Rest,1681,1392,2032,1377,1313,1312,1019
1775823174.8313222,Rest,2784,1425,2032,1409,1312,1312,1018
1775823174.8316133,Rest,3249,1376,2033,1360,1313,1312,1017
1775823174.8319018,Rest,3248,1328,2032,1345,1296,1312,1019
1775823174.8321931,Rest,3249,1297,2032,1296,1312,1313,1020
1775823174.832481,Rest,3248,1328,2032,1265,1313,1297,1019
1775823174.832769,Rest,3249,1376,2033,1360,1312,1313,1019
1775823174.8330595,Rest,1680,1409,2033,1281,1328,1312,1019
1775823174.833353,Rest,1409,1393,2032,1281,1313,1312,1018
1775823174.8336418,Rest,1393,1376,2033,1313,1313,1313,1019
1775823174.83393,Rest,1617,1393,2033,1265,1312,1313,1019
1775823174.834218,Rest,2625,1376,2033,1312,1313,1312,1018
1775823174.8345065,Rest,3249,1328,2033,1280,1296,1312,1018
1775823174.8347993,Rest,3248,1313,2033,1264,1297,1312,1018
1775823174.8350885,Rest,3249,1313,2032,1297,1297,1313,1019
1775823174.835383,Rest,3248,1344,2033,1328,1297,1312,1019
1775823174.8356748,Rest,3249,1360,2033,1328,1328,1313,1018
1775823174.835964,Rest,1328,1392,2033,1360,1360,1313,1019
1775823174.8362525,Rest,1200,1360,2033,1361,1345,1312,1019
1775823174.8365426,Rest,1360,1345,2033,1329,1344,1313,1019
1775823174.8368316,Rest,1601,1361,2032,1312,1328,1312,1018
1775823174.8371239,Rest,2625,1424,2032,1345,1313,1312,1018
1775823174.837413,Rest,3249,1392,2033,1328,1296,1313,1018
1775823174.837701,Rest,3248,1297,2033,1297,1280,1312,1019
1775823174.8379898,Rest,3249,1313,2032,1297,1264,1313,1020
1775823174.8382788,Rest,3249,1376,2033,1328,1265,1312,1019
1775823174.8385675,Rest,3248,1376,2032,1345,1281,1312,1019
1775823174.8389053,Rest,1488,1424,2032,1360,1313,1313,1019
1775823174.8392005,Rest,1232,1425,2032,1361,1312,1312,1019
1775823174.839498,Rest,1280,1376,2033,1345,1313,1312,1019
1775823174.8398001,Rest,1521,1393,2033,1360,1297,1313,1018
1775823174.8400922,Rest,2368,1424,2032,1313,1297,1313,1019
1775823174.8403819,Rest,3249,1488,2032,1296,1265,1312,1019
1775823174.8406754,Rest,3248,1440,2033,1264,1264,1312,1018
1775823174.8409648,Rest,3248,1201,2033,1280,1281,1313,1019
1775823174.8412547,Rest,3249,1088,2032,1345,1296,1313,1020
1775823174.841546,Rest,3249,1248,2033,1329,1297,1313,1019
1775823174.8418357,Rest,1456,1376,2033,1361,1297,1313,1019
1775823174.8421168,Rest,977,1616,2033,1329,1312,1313,1019
1775823174.84241,Rest,1121,1569,2033,1312,1312,1312,1018
1775823174.8427038,Rest,1424,1488,2033,1297,1312,1312,1019
1775823174.8429937,Rest,2112,1393,2032,1296,1329,1312,1019
1775823174.843285,Rest,3248,1296,2033,1329,1329,1313,1018
1775823174.8435743,Rest,3249,1280,2033,1329,1313,1312,1018
1775823174.8438632,Rest,3249,1344,2032,1329,1329,1313,1019
1775823174.8441558,Rest,3249,1393,2033,1328,1313,1313,1019
1775823174.8444536,Rest,3248,1505,2032,1329,1345,1313,1019
1775823174.8447423,Rest,1361,1457,2033,1329,1360,1312,1018
1775823174.8450258,Rest,849,1328,2033,1296,1313,1312,1019
1775823174.845316,Rest,3249,1280,2032,1297,1329,1313,1019
1775823174.845606,Rest,3248,1249,2033,1280,1313,1312,1019
1775823174.845899,Rest,3249,1312,2032,1265,1328,1297,1018
1775823174.8461883,Rest,3248,1281,2033,1281,1329,1312,1018
1775823174.8464835,Rest,3248,1296,2033,1313,1345,1312,1018
1775823174.846773,Rest,3248,1376,2032,1345,1360,1313,1019
1775823174.847054,Rest,753,1376,2032,1345,1344,1313,1019
1775823174.8473368,Rest,753,1344,2032,1329,1329,1313,1019
1775823174.8476174,Rest,881,1329,2033,1296,1313,1313,1018
1775823174.8479066,Rest,1457,1376,2032,1312,1312,1313,1019
1775823174.8481972,Rest,3248,1329,2033,1313,1313,1313,1019
1775823174.8484902,Rest,3248,1264,2032,1281,1296,1312,1018
1775823174.848783,Rest,3248,1248,2032,1232,1312,1313,1019
1775823174.8490727,Rest,3249,1392,2033,1281,1312,1312,1018
1775823174.8493655,Rest,3249,1424,2033,1313,1328,1296,1018
1775823174.8496544,Rest,3249,1393,2033,1296,1328,1312,1019
1775823174.8499374,Rest,496,1345,2032,1344,1297,1313,1019
1775823174.8502202,Rest,352,1360,2033,1344,1297,1312,1019
1775823174.8505008,Rest,592,1328,2032,1312,1297,1312,1019
1775823174.8507895,Rest,1153,1280,2032,1312,1264,1313,1018
1775823174.8510792,Rest,3249,1297,2032,1329,1296,1312,1019
1775823174.8513691,Rest,3248,1264,2032,1280,1264,1312,1019
1775823174.8516595,Rest,3248,1264,2032,1297,1264,1297,1019
1775823174.8519506,Rest,3248,1328,2032,1281,1233,1296,1018
1775823174.8522391,Rest,3248,1329,2032,1264,1216,1313,1018
1775823174.8525276,Rest,3248,1344,2033,1297,1249,1313,1019
1775823174.852803,Rest,80,1392,2033,1328,1281,1313,1019
1775823174.8530684,Rest,1,1392,2032,1328,1329,1312,1019
1775823174.8533444,Rest,81,1392,2033,1345,1360,1312,1019
1775823174.853631,Rest,577,1376,2032,1329,1297,1313,1019
1775823174.8539193,Rest,3248,1376,2033,1313,1232,1312,1019
1775823174.8542087,Rest,3249,1361,2032,1297,1216,1312,1018
1775823174.854498,Rest,3248,1280,2033,1265,1248,1297,1018
1775823174.8547864,Rest,3249,1264,2032,1265,1281,1313,1018
1775823174.855078,Rest,3248,1297,2033,1297,1313,1312,1018
1775823174.8553705,Rest,3249,1328,2032,1328,1329,1312,1019
1775823174.855637,Rest,1,1377,2033,1360,1312,1312,1019
1775823174.8559022,Rest,0,1377,2032,1345,1297,1313,1019
1775823174.8561678,Rest,0,1360,2033,1328,1280,1312,1019
1775823174.8564527,Rest,272,1376,2033,1328,1297,1312,1019
1775823174.8567443,Rest,3248,1345,2032,1312,1264,1312,1018
1775823174.8570328,Rest,3249,1297,2032,1313,1264,1313,1019
1775823174.8573263,Rest,3249,1280,2033,1329,1264,1313,1019
1775823174.857617,Rest,3248,1280,2033,1376,1281,1312,1017
1775823174.8579044,Rest,3248,1329,2032,1489,1280,1313,1019
1775823174.858196,Rest,3248,1377,2032,1456,1296,1312,1019
1775823174.8584619,Rest,0,1409,2033,1408,1281,1313,1019
1775823174.8587265,Rest,1,1376,2032,1409,1264,1312,1019
1775823174.8589902,Rest,1,1345,2033,1312,1265,1313,1019
1775823174.859266,Rest,64,1360,2033,1360,1248,1312,1018
1775823174.8595533,Rest,3249,1345,2032,1361,1233,1313,1019
1775823174.8598487,Rest,3249,1280,2033,1264,1216,1313,1019
1775823174.8601375,Rest,3249,1233,2032,1249,1217,1313,1019
1775823174.8604252,Rest,3249,1249,2032,1249,1217,1312,1018
1775823174.860712,Rest,3248,1280,2033,1264,1217,1312,1019
1775823174.861001,Rest,3248,1297,2032,1249,1216,1312,1019
1775823174.861269,Rest,1,1297,2033,1280,1216,1313,1019
1775823174.8615339,Rest,1,1264,2032,1281,1201,1312,1018
1775823174.8617997,Rest,0,1280,2033,1297,1184,1312,1019
1775823174.8620641,Rest,1,1329,2033,1296,1169,1312,1019
1775823174.862352,Rest,3248,1345,2033,1312,1137,1313,1018
1775823174.8626394,Rest,3248,1296,2033,1313,1104,1313,1019
1775823174.8629293,Rest,3249,1232,2032,1281,1088,1312,1019
1775823174.8632243,Rest,3248,1249,2032,1264,1089,1296,1019
1775823174.863512,Rest,3248,1344,2033,1329,1089,1296,1018
1775823174.8637996,Rest,3248,1344,2032,1376,1120,1312,1019
1775823174.864064,Rest,1,1377,2032,1376,1120,1313,1019
1775823174.8643281,Rest,0,1376,2032,1360,1120,1312,1018
1775823174.8645923,Rest,1,1393,2033,1376,1073,1313,1018
1775823174.864865,Rest,96,1376,2033,1392,1088,1313,1019
1775823174.865156,Rest,3248,1329,2032,1393,1072,1312,1019
1775823174.865449,Rest,3248,1297,2033,1377,1056,1313,1017
1775823174.8657367,Rest,3249,1233,2032,1376,1057,1312,1019
1775823174.8660238,Rest,3248,1233,2033,1393,1057,1297,1019
1775823174.866311,Rest,3248,1280,2033,1457,1072,1313,1018
1775823174.8666024,Rest,3248,1328,2032,1505,1072,1312,1019
1775823174.8668668,Rest,0,1344,2032,1585,1104,1313,1019
1775823174.8671348,Rest,1,1313,2033,1601,1121,1312,1018
1775823174.8674033,Rest,1,1296,2033,1537,1137,1313,1018
1775823174.8676825,Rest,113,1345,2032,1552,1152,1313,1018
1775823174.8679688,Rest,3169,1313,2032,1472,1168,1313,1019
1775823174.8682573,Rest,3249,1216,2032,1345,1136,1312,1018
1775823174.8685446,Rest,3248,1200,2032,1361,1152,1296,1018
1775823174.868832,Rest,3248,1312,2033,1441,1169,1312,1018
1775823174.869123,Rest,3249,1425,2033,1473,1153,1312,1018
1775823174.8694122,Rest,3249,1392,2033,1441,1185,1312,1019
1775823174.8696773,Rest,0,1328,2033,1392,1185,1312,1019
1775823174.8699477,Rest,0,1297,2032,1377,1153,1313,1018
1775823174.8702128,Rest,0,1281,2032,1393,1169,1313,1019
1775823174.8705013,Rest,64,1281,2032,1360,1168,1312,1019
1775823174.8707998,Rest,2817,1313,2032,1376,1184,1313,1019
1775823174.8711073,Rest,3248,1393,2032,1456,1185,1313,1018
1775823174.8713968,Rest,3249,1440,2033,1440,1201,1297,1018
1775823174.8716931,Rest,3249,1393,2033,1217,1232,1312,1018
1775823174.871985,Rest,3249,1441,2033,1281,1265,1312,1018
1775823174.8722835,Rest,3248,1472,2033,1280,1312,1312,1019
1775823174.872551,Rest,0,1441,2032,1280,1360,1313,1019
1775823174.8728175,Rest,1,1424,2032,1233,1393,1312,1019
1775823174.8730867,Rest,1,1456,2032,1280,1440,1313,1018
1775823174.8733537,Rest,1,1441,2033,1313,1473,1312,1019
1775823174.8736517,Rest,2272,1472,2033,1345,1472,1313,1018
1775823174.873942,Rest,3249,1409,2032,1264,1473,1313,1018
1775823174.874233,Rest,3248,1281,2033,1184,1440,1296,1019
1775823174.8745408,Rest,3265,1249,2033,1248,1553,1297,1018
1775823174.8748438,Rest,3248,1313,2033,1312,1617,1313,1018
1775823174.8751419,Rest,3248,1360,2032,1328,1552,1312,1019
1775823174.8754148,Rest,1,1521,2032,1393,1505,1312,1018
1775823174.8756964,Rest,1,1344,2032,1248,1536,1312,1018
1775823174.8759675,Rest,1,1328,2032,1185,1552,1312,1017
1775823174.8762383,Rest,1,1345,2033,1185,1520,1312,1019
1775823174.8765337,Rest,1824,1376,2032,1265,1489,1312,1018
1775823174.8768404,Rest,3249,1328,2033,1264,1425,1312,1019
1775823174.8771386,Rest,3249,1297,2033,1265,1409,1313,1018
1775823174.8774357,Rest,3248,1297,2033,1233,1408,1313,1018
1775823174.877732,Rest,3249,1329,2032,1153,1392,1312,1019
1775823174.8780274,Rest,3249,1345,2033,1152,1345,1312,1019
1775823174.8782985,Rest,0,1440,2032,1249,1328,1313,1018
1775823174.8786187,Rest,1,1408,2033,1217,1312,1312,1018
1775823174.878949,Rest,0,1408,2033,1169,1297,1313,1019
1775823174.8792996,Rest,1,1376,2033,1184,1280,1312,1018
1775823174.879599,Rest,1553,1361,2033,1233,1248,1312,1019
1775823174.8798938,Rest,3249,1328,2033,1313,1217,1312,1018
1775823174.8802056,Rest,3248,1345,2033,1297,1201,1297,1019
1775823174.8805096,Rest,3249,1377,2033,1216,1185,1312,1018
1775823174.8808155,Rest,3248,1424,2032,1217,1137,1313,1018
1775823174.8811078,Rest,3248,1409,2032,1168,1105,1312,1019
1775823174.8813798,Rest,0,1408,2033,1185,1105,1312,1018
1775823174.8816533,Rest,0,1424,2032,1200,1089,1313,1019
1775823174.881943,Rest,0,1393,2033,1200,1089,1312,1019
1775823174.882233,Rest,225,1392,2033,1169,1136,1312,1018
1775823174.882532,Rest,2128,1345,2033,1152,1185,1312,1018
1775823174.8828254,Rest,3248,1328,2032,1137,1152,1313,1018
1775823174.8831203,Rest,3249,1280,2033,1168,1168,1296,1019
1775823174.8834152,Rest,3249,1360,2032,1233,1168,1297,1019
1775823174.8837104,Rest,3248,1328,2032,1233,1185,1297,1018
1775823174.8840075,Rest,3249,1344,2033,1248,1232,1312,1018
1775823174.8842995,Rest,145,1376,2033,1248,1280,1313,1019
